x_pos,y_pos,x_comp,y_comp,amplitude,phase
5.625,3.375,-0.04021860721219166,-0.9282487775290053,0.9291196528704908,-1.6140966461889998
6.75,3.375,0.0152053435312827,-0.9896162034358769,0.9897330107532754,-1.5554326463199133
7.875,3.375,0.15195780499116535,-0.7450230725588767,0.7603621197447978,-1.3695922546044852
9.0,3.375,0.052756924557129624,-0.25673459302906454,0.26209911168587746,-1.3681255449413887
0.0,4.5,-0.093160077178528,0.7801553081922845,0.7856978457909298,1.6896457763173853
1.125,4.5,-0.39826061609679153,0.6966594365680969,0.8024623909524822,2.090125845835987
2.25,4.5,-0.5755157046166642,0.361070059611197,0.6794040875709012,2.581279946516388
3.375,4.5,-0.5498228610329001,-0.0736813446422189,0.5547378832049324,-3.008377078143714
4.5,4.5,-0.5612594068328195,-0.42670231338591263,0.7050439603366715,-2.491558279303083
5.625,4.5,-0.187423010675869,-0.7396599480515704,0.7630361876624586,-1.818963756732073
6.75,4.5,0.16719938331482045,-0.8399616456257766,0.8564410078360442,-1.3743086490270107
7.875,4.5,0.34455473838718276,-0.551316416690125,0.650129032621294,-1.0122205185739277
9.0,4.5,0.6622387953614692,-0.21855472336038456,0.697371055597337,-0.3187692403200142
0.0,5.625,-0.09966863800864445,0.26891427888117453,0.28679038824319114,1.9257333402375876
1.125,5.625,-0.4356026755669158,0.31247331885950874,0.536086994768696,2.5193265418864756
2.25,5.625,-0.885930388140176,0.20259635823028913,0.9088002734365668,2.9167763791995065
3.375,5.625,-0.9595163504663042,-0.042861229381717464,0.960473170784217,-3.096952710382732
4.5,5.625,-0.7305361732623051,-0.3283022013233413,0.8009153737059143,-2.7192386597400158
5.625,5.625,-0.23762838406503356,-0.30032285794533914,0.38296353340470346,-2.2401748302111244
6.75,5.625,0.20636272655254742,-0.34369055463596887,0.40088498631924513,-1.030059412265105
7.875,5.625,0.703419578570633,-0.24812054681774762,0.7458973852143638,-0.3391090640781823
9.0,5.625,1.0114836423443987,-0.02709724645310417,1.011846539498768,-0.026783198164416728
0.0,6.75,0.04959814920694894,-0.2653428672200254,0.26993853668807427,-1.3860077890150138
1.125,6.75,-0.5778036540386036,-0.2663619733647967,0.6362434781395806,-2.709636737757217
2.25,6.75,-0.9586088067134182,-0.10645192926018708,0.9645013517625257,-3.030997425504609
3.375,6.75,-0.9145896854707418,0.05761697035710689,0.9164027542748888,3.0786781786355055
4.5,6.75,-0.7001848702777735,0.07401569958040986,0.7040860574889124,3.0362749809841567
5.625,6.75,-0.28301213819012994,0.2509335348660646,0.3782373716111718,2.416200766705307
6.75,6.75,0.2233178578699451,0.2482473986937692,0.3339126182129753,0.8382145133970864
7.875,6.75,0.7453836760418372,0.21199838027767634,0.7749452482272543,0.2770981226041486
9.0,6.75,0.9689041415608665,0.029994007925461953,0.9693682871051809,0.030946747906945352
0.0,7.875,-0.013957251286175526,-0.6856185557572962,0.6857606060880037,-1.5911506821727632
1.125,7.875,-0.3953786786340912,-0.5862745467474886,0.7071365806422499,-2.1641279682523797
2.25,7.875,-0.588680262875672,-0.323134368239527,0.6715357561864659,-2.639584219170673
3.375,7.875,-0.6986639964501474,0.17503558627192634,0.7202560908435615,2.896116178323332
4.5,7.875,-0.5893335187318752,0.4695875985578965,0.7535426391520692,2.4687990761810927
5.625,7.875,-0.27205299234545416,0.7131344700389985,0.7632650935303664,1.9352438561961853
6.75,7.875,0.1672507626941185,0.6893653345394412,0.7093640687872765,1.332779700980898
7.875,7.875,0.4975115429130651,0.5203131694362002,0.719891331813686,0.8077967286508433
9.0,7.875,0.6676119390185714,0.21399913458185,0.7010715589167181,0.3101965163149926
0.0,9.0,-0.02746737725545161,-0.9375265560713525,0.9379288353346986,-1.6000856543314885
1.125,9.0,-0.19996980576844176,-0.794779336906359,0.8195499481986318,-1.8172842384447114
2.25,9.0,-0.14119878492833282,-0.4197069562647132,0.44282166388087596,-1.895324381677475
3.375,9.0,-0.21162946381106865,0.1784404402196509,0.2768176668111037,2.4410748655528467
4.5,9.0,-0.21305810968168537,0.6834722378168703,0.715910649430174,1.8729786253225609
5.625,9.0,-0.11913788480891414,0.9644506497681903,0.9717812981504772,1.6937029568909157
6.75,9.0,0.03023711538179241,0.9342100588591457,0.9346992656572595,1.5384411160797962
7.875,9.0,0.19280044349719155,0.6856861043280932,0.7122762418341289,1.2966947935084836
9.0,9.0,0.23597599937037123,0.2812544030085587,0.36713582158452773,0.8727156763046313
